tconst,Actors_names,averageRating,startYear,runtimeMinutes,title,language,tmdb_id,original_title,overview,popularity,poster_path,production_countries,spoken_languages,production_companies_name,genres,Keywords,actors,mots
tt0105356,Jean-LouisRichard EmmanuelSalinger ThibaultdeMontalembert ValérieDréville MarianneDenicourt Jean-LucBoutté BrunoTodeschini PhilippeDuclos EmmanuelleDevos ArnaudDesplechin,6.5,1992,139,La sentinelle,fr,71401,La Sentinelle,A medical intern finds himself drawn into a world of international intrigue after discovering a shrunken human head in his luggage.,2.661,https://media.themoviedb.org/t/p/w300_and_h450_bestv2/jPveiKaj9ujkGbqfQLIHDetRkqW.jpg,['FR'],"fr,en",['Why Not Productions'],"Drama,Thriller,Mystery","investigation,medicine,memory,train","Jean-Louis Richard, Emmanuel Salinger, Thibault de Montalembert, Valérie Dréville, Marianne Denicourt, Jean-Luc Boutté, Bruno Todeschini, Philippe Duclos, Emmanuelle Devos, Arnaud Desplechin",Drama Thriller Mystery investigation medicine memory train fr fr en Jean-LouisRichard EmmanuelSalinger ThibaultdeMontalembert ValérieDréville MarianneDenicourt Jean-LucBoutté BrunoTodeschini PhilippeDuclos EmmanuelleDevos ArnaudDesplechin
tt0105391,JohnGielgud MichaelDouglas MelanieGriffith DavidSeltzer LiamNeeson JoelyRichardson PatrickWinczewski SheilaAllen,6.4,1992,132,Une lueur dans la nuit,fr,31962,Shining Through,"Spirited New Yorker Linda Voss goes to work for international lawyer and secret Office of Strategic Services operative Ed Leland just before World War II. As they fall in love, the United States enters the fight against Hitler, and Linda volunteers to work for Ed spying undercover behind Nazi lines. Assigned to uncover information about a German bomb, Linda also has personal motives to fulfill: discovering the fate of her Jewish family members in Berlin.",12.291,https://media.themoviedb.org/t/p/w300_and_h450_bestv2/Ahv8DfRmsOn9uXZx3Md0OyZImyF.jpg,"['GB', 'US']",en,"['Peter V. Miller Investment Corp.', 'Sandollar Productions', '20th Century Fox']","Romance,Drama,Thriller,War","based on novel or book,nazi,germany,double agent","John Gielgud, Michael Douglas, Melanie Griffith, David Seltzer, Liam Neeson, Joely Richardson, Patrick Winczewski, Sheila Allen",Romance Drama Thriller War based on novel or book nazi germany double agent fr en JohnGielgud MichaelDouglas MelanieGriffith DavidSeltzer LiamNeeson JoelyRichardson PatrickWinczewski SheilaAllen
tt0105411,RobertJohnBurke ChrisCooke HalHartley BillSage KarenSillas ElinaLöwensohn,7.1,1992,105,Simple Men,en,47802,Simple Men,"Dennis is a handsome and bookish college student. His brother, Bill, is a roughhewn ladies' man and thief. Together they search for their dad, confront their expectations of each other, themselves, and their attitudes towards women.",3.033,https://media.themoviedb.org/t/p/w300_and_h450_bestv2/9coPg1xowAJxGJJprGKuRPBsuoG.jpg,"['IT', 'GB', 'US']",en,"['American Playhouse', 'Channel Four Films', 'Fine Line Features', 'True Fiction Pictures', 'Zenith Entertainment']","Romance,Drama,Crime","husband wife relationship,gas station,epilepsy,motorcycle,road movie,anarchism,search for father,father son relationship,brother brother relationship","Robert John Burke, Chris Cooke, Hal Hartley, Bill Sage, Karen Sillas, Elina Löwensohn",Romance Drama Crime husband wife relationship gas station epilepsy motorcycle road movie anarchism search for father father son relationship brother brother relationship en en RobertJohnBurke ChrisCooke HalHartley BillSage KarenSillas ElinaLöwensohn
tt0105414,BarbetSchroeder StephenTobolowsky JenniferJasonLeigh BridgetFonda StevenWeber PeterFriedman FrancesBay,6.4,1992,107,Single White Female,en,9605,Single White Female,"Attractive Manhattanite Allison Jones has it all: a handsome beau, a rent-controlled apartment, and a promising career as a fashion designer. When boyfriend Sam proves unfaithful, Allison strikes out on her own but must use the classifieds to seek out a roommate in order to keep her spacious digs.",14.623,https://media.themoviedb.org/t/p/w300_and_h450_bestv2/2B6spN9XvzbK9hKDQtvTa4wVoys.jpg,['US'],en,['Columbia Pictures'],"Drama,Thriller","stalker,remote control,puppy,basement,lesbian relationship,photograph,surprise party,mental illness,business card,ice cream,stairway,software","Barbet Schroeder, Stephen Tobolowsky, Jennifer Jason Leigh, Bridget Fonda, Steven Weber, Peter Friedman, Frances Bay",Drama Thriller stalker remote control puppy basement lesbian relationship photograph surprise party mental illness business card ice cream stairway software en en BarbetSchroeder StephenTobolowsky JenniferJasonLeigh BridgetFonda StevenWeber PeterFriedman FrancesBay
tt0105438,VíctorErice,7.7,1992,133,Le songe de la lumière,fr,94706,El sol del membrillo,Filmmaker Victor Erice follows Spanish artist Antonio Lopez in his painstaking attempt to paint the image of a tree.,2.276,https://media.themoviedb.org/t/p/w300_and_h450_bestv2/4aHZwRxKEk0j9kzaQLSQpAM9Zy5.jpg,['ES'],es,"['ICAA', 'Euskal Média S.A.', 'Igeldo Zine Produkzioak']","Biography,Documentary","tree,painting,garden,biography,quince",Víctor Erice,Biography Documentary tree painting garden biography quince fr es VíctorErice
tt0105575,KamalHaasan Revathi Nassar ShivajiGanesan Gautami Vadivelu ThalaivasalVijay Bharathan,8.7,1992,145,Thevar Magan,en,66362,தேவர் மகன்,"London-educated Saktivelu returns to India and wants to open a chain of restaurants in Chennai. His father, however, wishes that he would stay back and help the villagers.",3.853,https://media.themoviedb.org/t/p/w300_and_h450_bestv2/wL6DTw3fNDXFnWRdZyvJWpGQaeY.jpg,['IN'],ta,['Raajkamal Films International'],"Romance,Drama,Action",,"Kamal Haasan, Revathi, Nassar, Shivaji Ganesan, Gautami, Vadivelu, Thalaivasal Vijay, Bharathan",Romance Drama Action  en ta KamalHaasan Revathi Nassar ShivajiGanesan Gautami Vadivelu ThalaivasalVijay Bharathan
tt0105585,MichaelApted SamShepard FredWard ValKilmer FredThompson GrahamGreene SheilaTousey TedThinElk JohnTrudell JuliusDrum,6.8,1992,119,Coeur de tonnerre,fr,12395,Thunderheart,"An FBI man with Sioux background is sent to a reservation to help with a murder investigation, where he has to come to terms with his heritage.",7.493,https://media.themoviedb.org/t/p/w300_and_h450_bestv2/fuzcjMyvatISuSvvL4feBnWownl.jpg,['US'],en,['TriStar Pictures'],"Thriller,Mystery,Crime","fbi,native american,past,sioux,native american reservation","Michael Apted, Sam Shepard, Fred Ward, Val Kilmer, Fred Thompson, Graham Greene, Sheila Tousey, Ted Thin Elk, John Trudell, Julius Drum",Thriller Mystery Crime fbi native american past sioux native american reservation fr en MichaelApted SamShepard FredWard ValKilmer FredThompson GrahamGreene SheilaTousey TedThinElk JohnTrudell JuliusDrum
tt0105602,AnicaDobra BogdanDiklic GoranMarkovic Predrag'Miki'Manojlovic LazarRistovski OliveraMarkovic LjiljanaDragutinovic RadeMarkovic Vojislav'Voja'Brajovic,8.0,1992,104,Tito et Moi,fr,41777,Тито и ја,"At his school, 10-year-old Zoran wins the competition for the best essay about Tito. His reward is participation in the march ""Revolutionary trails"" to Tito's hometown of Kumrovec.",1.62,https://media.themoviedb.org/t/p/w300_and_h450_bestv2/hLekdPVjTjqbkauVR8DXDgixrw4.jpg,['YU'],"hr,sr","['Avala Film', 'Novosad', 'Magda']","Comedy,Romance,Drama","yugoslavia,josip broz tito","Anica Dobra, Bogdan Diklic, Goran Markovic, Predrag 'Miki' Manojlovic, Lazar Ristovski, Olivera Markovic, Ljiljana Dragutinovic, Rade Markovic, Vojislav 'Voja' Brajovic",Comedy Romance Drama yugoslavia josip broz tito fr hr sr AnicaDobra BogdanDiklic GoranMarkovic Predrag'Miki'Manojlovic LazarRistovski OliveraMarkovic LjiljanaDragutinovic RadeMarkovic Vojislav'Voja'Brajovic
tt0105618,ChrisMarker ViktorDyomin YuliRaizman VladimirDmitriev,7.9,1993,120,The Last Bolshevik,en,98498,Le Tombeau d'Alexandre,"A documentary on Soviet filmmaker Aleksandr Medvedkin, examining his tumultuous career, the rediscovery of his masterpiece Happiness, and Russia's struggles over the course of the 20th Century.",0.791,https://media.themoviedb.org/t/p/w300_and_h450_bestv2/2VHcgSUQh1P6f71KIauQtRCRdlz.jpg,"['FI', 'FR']","en,fr,de,ru","[""Les Films de l'Astrophore"", 'CNC']","Biography,History,Documentary",,"Chris Marker, Viktor Dyomin, Yuli Raizman, Vladimir Dmitriev",Biography History Documentary  en en fr de ru ChrisMarker ViktorDyomin YuliRaizman VladimirDmitriev
tt0105636,WalterHill BillPaxton ArtEvans De'voreauxWhite WilliamSadler BruceA.Young Ice-T IceCube GlennPlummer StoneyJackson,6.3,1992,101,Les pilleurs,fr,22004,Trespass,"Two Arkansas firemen, Vince and Don, get hold of a map that leads to a cache of stolen gold in an abandoned factory in East St. Louis. What they don't know is that the factory is in the turf of a local gang, who come by to execute one of their enemies. Vince sees the shooting, the gang spots Vince, and extended mayhem ensues. As Vince and Don try to escape, gang leader King James argues with his subordinate Savon about how to get rid of the trespassers.",10.15,https://media.themoviedb.org/t/p/w300_and_h450_bestv2/GSeicpK571uoM2ZCRb1YyW2YMG.jpg,['US'],en,['Universal Pictures'],"Action,Thriller,Crime","hitman,gangster,gang war,ghetto,treasure hunt,revenge,murder,arson,gang,drug dealing,explosion,drug overdose,st. louis","Walter Hill, Bill Paxton, Art Evans, De'voreaux White, William Sadler, Bruce A. Young, Ice-T, Ice Cube, Glenn Plummer, Stoney Jackson",Action Thriller Crime hitman gangster gang war ghetto treasure hunt revenge murder arson gang drug dealing explosion drug overdose st. louis fr en WalterHill BillPaxton ArtEvans De'voreauxWhite WilliamSadler BruceA.Young Ice-T IceCube GlennPlummer StoneyJackson
tt0105655,JoeyWang BrigitteLin RongguangYu ShunLau EddyKo SamuelHui Ching-YingLam Siu-TungChing,6.1,1993,98,Swordsman 3,fr,18667,東方不敗之風雲再起,"A royal official accompanies a Portuguese warship to the Black Cliffs to see the site of the defeat of the evil Invincible Asia, who attained supernatural abilities by following the sacred scroll and castrating himself.",6.125,https://media.themoviedb.org/t/p/w300_and_h450_bestv2/zr85VAWUsgEdHEyVCMOn1eape7T.jpg,['HK'],"cn,zh","['Film Workshop', 'Long Shong Pictures Ltd.', 'Golden Princess Film Production Ltd.']","Romance,History,Drama,Action,Fantasy",,"Joey Wang, Brigitte Lin, Rongguang Yu, Shun Lau, Eddy Ko, Samuel Hui, Ching-Ying Lam, Siu-Tung Ching",Romance History Drama Action Fantasy  fr cn zh JoeyWang BrigitteLin RongguangYu ShunLau EddyKo SamuelHui Ching-YingLam Siu-TungChing
tt0105682,ClaudeSautet AndréDussollier Jean-ClaudeBouillaud MyriamBoyer DanielAuteuil EmmanuelleBéart ElizabethBourgine BrigitteCatillon,7.6,1992,105,Un coeur en hiver,fr,48150,Un cœur en hiver,"Beautiful violin virtuoso Camille has two obsessions: the music of Ravel, and a friend of her husband's who crafts violins. But his heart seems to be as cold as her playing is passionate.",7.76,https://media.themoviedb.org/t/p/w300_and_h450_bestv2/7rBsSLBmDmYjWOHaX99JLZEIRys.jpg,['FR'],fr,"['Orly Films', 'Cinéa']","Romance,Drama,Music","obsession,violin,love,friends","Claude Sautet, André Dussollier, Jean-Claude Bouillaud, Myriam Boyer, Daniel Auteuil, Emmanuelle Béart, Elizabeth Bourgine, Brigitte Catillon",Romance Drama Music obsession violin love friends fr fr ClaudeSautet AndréDussollier Jean-ClaudeBouillaud MyriamBoyer DanielAuteuil EmmanuelleBéart ElizabethBourgine BrigitteCatillon
tt0105690,PatrickO'Neal TommyLeeJones GaryBusey StevenSeagal ErikaEleniak DamianChapa TroyEvans DavidMcKnight GlennMorshower AndrewDavis,6.5,1992,103,Under Siege,en,8845,Under Siege,"Disgruntled ex-CIA operative Strannix, his assistant Krill and their group of terrorists seize the battleship with nuclear blackmail in mind. They've planned for every contingency but ignore the ship's cook, former Navy SEAL Casey Ryback -- an error that could be fatal.",18.542,https://media.themoviedb.org/t/p/w300_and_h450_bestv2/myHxm9p8fhEsXyaLO6DawYJKolg.jpg,"['FR', 'US']",en,"['Alcor Films', 'Regency Enterprises', 'Warner Bros. Pictures', 'StudioCanal']","Action,Thriller","martial arts,war ship,mercenary,nuclear missile,u.s. navy,hostage-taking,terrorism,one against many,battleship,action hero,good versus evil","Patrick O'Neal, Tommy Lee Jones, Gary Busey, Steven Seagal, Erika Eleniak, Damian Chapa, Troy Evans, David McKnight, Glenn Morshower, Andrew Davis",Action Thriller martial arts war ship mercenary nuclear missile u.s. navy hostage-taking terrorism one against many battleship action hero good versus evil en en PatrickO'Neal TommyLeeJones GaryBusey StevenSeagal ErikaEleniak DamianChapa TroyEvans DavidMcKnight GlennMorshower AndrewDavis
tt0105695,ClintEastwood ClintEastwood GeneHackman RichardHarris MorganFreeman JaimzWoolvett SaulRubinek FrancesFisher AnnaThomson,8.2,1992,130,Unforgiven,en,33,Unforgiven,"William Munny is a retired, once-ruthless killer turned gentle widower and hog farmer. To help support his two motherless children, he accepts one last bounty-hunter mission to find the men who brutalized a prostitute. Joined by his former partner and a cocky greenhorn, he takes on a corrupt sheriff.",23.539,https://media.themoviedb.org/t/p/w300_and_h450_bestv2/yKyLJmRAtyXEEYKOvPhKHXIcPq9.jpg,['US'],en,"['Warner Bros. Pictures', 'Malpaso Productions']","Western,Drama","prostitute,sheriff,right and justice,regret,wyoming, usa,kansas, usa,revenge,mutilation,one last job,reputation,19th century,englishman,pig farmer","Clint Eastwood, Clint Eastwood, Gene Hackman, Richard Harris, Morgan Freeman, Jaimz Woolvett, Saul Rubinek, Frances Fisher, Anna Thomson",Western Drama prostitute sheriff right and justice regret wyoming  usa kansas  usa revenge mutilation one last job reputation 19th century englishman pig farmer en en ClintEastwood ClintEastwood GeneHackman RichardHarris MorganFreeman JaimzWoolvett SaulRubinek FrancesFisher AnnaThomson
tt0105699,KurtRussell CarmenArgenziano JonathanKaplan RayLiotta MadeleineStowe RogerE.Mosley KenLerner AndyRomano JohnnyRayMcGhee,6.4,1992,111,Obsession fatale,fr,17494,Unlawful Entry,"After a break-in at their house, a couple gets help from one of the cops who answered their call. He helps them install a security system, begins dropping by on short notice and unofficial patrol angling to pry into the couple's problems with the wife. The husband begins wondering if they're getting too much help.",10.58,https://media.themoviedb.org/t/p/w300_and_h450_bestv2/sKUk1ca6gHaIopi8VqE8GoxJq6J.jpg,"['JP', 'US']","en,es","['Largo Entertainment', 'JVC']","Drama,Thriller,Mystery,Crime","prostitute,jealousy,corruption,police,stalker,murder,lawyer,los angeles, california,motorcycle,death,argument,alarm,psycho,voyeur,neo-noir","Kurt Russell, Carmen Argenziano, Jonathan Kaplan, Ray Liotta, Madeleine Stowe, Roger E. Mosley, Ken Lerner, Andy Romano, Johnny Ray McGhee",Drama Thriller Mystery Crime prostitute jealousy corruption police stalker murder lawyer los angeles  california motorcycle death argument alarm psycho voyeur neo-noir fr en es KurtRussell CarmenArgenziano JonathanKaplan RayLiotta MadeleineStowe RogerE.Mosley KenLerner AndyRomano JohnnyRayMcGhee
tt0105706,JessicaTandy ShirleyMacLaine MarcelloMastroianni LeeWallace LouisGuss KathyBates BobDishy BeebanKidron,6.1,1992,115,Quelle famille!,fr,41779,Used People,"At her husband's funeral, Pearl, Jewish mother of two divorced and antagonistic daughters, meets an old Italian friend of her husband, whose advice years previously had stopped the husband leaving home. For 23 years he, now a widower, has secretly loved Pearl...",2.98,https://media.themoviedb.org/t/p/w300_and_h450_bestv2/eRMf2zYV46rM9DB5S54PGTPGi55.jpg,['US'],en,"['Largo Entertainment', 'JVC']","Comedy,Romance,Drama",woman director,"Jessica Tandy, Shirley MacLaine, Marcello Mastroianni, Lee Wallace, Louis Guss, Kathy Bates, Bob Dishy, Beeban Kidron",Comedy Romance Drama woman director fr en JessicaTandy ShirleyMacLaine MarcelloMastroianni LeeWallace LouisGuss KathyBates BobDishy BeebanKidron
tt0105750,Jean-PierreLéaud AkiKaurismäki KariVäänänen AndréWilms MattiPellonpää EvelyneDidi ChristineMurillo,7.6,1992,103,La Vie de Bohème,en,28212,La Vie de Bohème,"Three penniless artists become friends in modern-day Paris: Rodolfo, an Albanian painter with no visa, Marcel, a playwright and magazine editor with no publisher, and Schaunard, a post-modernist composer of execrable noise.",5.344,https://media.themoviedb.org/t/p/w300_and_h450_bestv2/wBd8ZCQY3uW1dDLIzXwAmHsvB5B.jpg,"['FR', 'FI', 'DE', 'SE']",fr,"['Sputnik', 'Pyramide Productions', 'Films A2', 'Svenska Filminstitutet', 'Pandora Film']","Comedy,Romance,Drama","friendship,homeless person,paris, france,composer,painter,playwright,bohemian,eviction,struggling artist,penniless,struggling playwright,bohemians,struggling life","Jean-Pierre Léaud, Aki Kaurismäki, Kari Väänänen, André Wilms, Matti Pellonpää, Evelyne Didi, Christine Murillo",Comedy Romance Drama friendship homeless person paris  france composer painter playwright bohemian eviction struggling artist penniless struggling playwright bohemians struggling life en fr Jean-PierreLéaud AkiKaurismäki KariVäänänen AndréWilms MattiPellonpää EvelyneDidi ChristineMurillo
