,tconst,averageRating,numVotes,originalTitle,startYear,runtimeMinutes,title,language,tmdb_id,overview,popularity,poster_path,production_countries,genres,teaser_link,Keywords,Actors_names,Actors_names2,mots
27,tt0042648,7.1,2457,Kiss Tomorrow Goodbye,1950,102,Kiss Tomorrow Goodbye,en,18262,"Ralph Cotter, a ruthless criminal, escapes violently from a farm prison. Then, he seduces a dead inmate’s sister, gets back quickly into the crime business, faces corrupt local cops who run the city’s underworld and meets a powerful tycoon’s whimsical daughter.",3.939,https://image.tmdb.org/t/p/original/g5kLnnT7prY9WNPvedHMuh9QsIt.jpg,['US'],"Film-Noir,Thriller,Crime",Bande-annonce non trouvée,"trial,prison escape,film noir,police corruption,courtroom,criminal gang,business tycoon","Barbara Payton,James Cagney,Helena Carter,Ward Bond,Luther Adler,Barton MacLane,Steve Brodie,Rhys Williams,Herbert Heyes,John Litel,Gordon Douglas",BarbaraPayton JamesCagney HelenaCarter WardBond LutherAdler BartonMacLane SteveBrodie RhysWilliams HerbertHeyes JohnLitel GordonDouglas,Film-Noir Thriller Crime trial prison escape film noir police corruption courtroom criminal gang business tycoon en BarbaraPayton JamesCagney HelenaCarter WardBond LutherAdler BartonMacLane SteveBrodie RhysWilliams HerbertHeyes JohnLitel GordonDouglas
28,tt0042649,7.3,594,Knock,1951,98,Dr. Knock,en,79015,"Saint-Maurice, an ordinary peaceful village, lived healthily so much so that the local doctor's practice was scant. But that was before Dr. Parpalaid retired and was replaced by a charlatan by the name of Knock. A real genius this one, for he soon managed to persuade everyone that they were ill. And not only didn't they resent him but they even loved their physician, who made a fortune and brought prosperity to the village by turning it into a big hospital.",3.028,https://image.tmdb.org/t/p/original/tWDYV3ixNiAr3wkNIlLDvDgvjGm.jpg,['FR'],Comedy,Bande-annonce non trouvée,,"Louis Jouvet,Jean Brochard,Pierre Renoir,Pierre Bertin,Marguerite Pierry,Jean Carmet,Yves Deniaud,Mireille Perrey,Jane Marken,Geneviève Morel,Guy Lefranc",LouisJouvet JeanBrochard PierreRenoir PierreBertin MargueritePierry JeanCarmet YvesDeniaud MireillePerrey JaneMarken GenevièveMorel GuyLefranc,Comedy  en LouisJouvet JeanBrochard PierreRenoir PierreBertin MargueritePierry JeanCarmet YvesDeniaud MireillePerrey JaneMarken GenevièveMorel GuyLefranc
29,tt0042674,6.1,588,Let's Dance,1950,112,Maman est à la page,fr,147810,"Years after the death of her husband, Kitty McNeil takes her son and flees from the home of her wealthy and controlling mother-in-law. Alone and jobless in New York, she runs into an old flame, her USO partner Donald Elwood, who agrees to help her fight for custody of the child.",1.85,https://image.tmdb.org/t/p/original/bZBhvrsOZepbCtSyYF8FNG0FiOv.jpg,['US'],"Comedy,Romance,Musical,Drama",Bande-annonce non trouvée,musical,"Betty Hutton,Melville Cooper,Barton MacLane,Fred Astaire,Roland Young,Ruth Warrick,Lucile Watson,Gregory Moffett,Shepperd Strudwick,Harold Huber,Norman Z. McLeod",BettyHutton MelvilleCooper BartonMacLane FredAstaire RolandYoung RuthWarrick LucileWatson GregoryMoffett ShepperdStrudwick HaroldHuber NormanZ.McLeod,Comedy Romance Musical Drama musical fr BettyHutton MelvilleCooper BartonMacLane FredAstaire RolandYoung RuthWarrick LucileWatson GregoryMoffett ShepperdStrudwick HaroldHuber NormanZ.McLeod
30,tt0042687,6.7,546,Louisa,1950,90,On aime à tout âge,fr,99492,"Architect Hal Norton and wife Meg invite his widowed mother Louisa to move in with them, only to discover the sweet elderly lady is romantically involved with what seems to be every old coot in town.",1.386,https://image.tmdb.org/t/p/original/pCXoP0qxS6G4CEi736jAKoazKM7.jpg,['US'],"Comedy,Romance",Bande-annonce non trouvée,,"Edmund Gwenn,Scotty Beckett,Ronald Reagan,Charles Coburn,Ruth Hussey,Spring Byington,Piper Laurie,Jimmy Hunt,Connie Gilchrist,Willard Waterman,Alexander Hall",EdmundGwenn ScottyBeckett RonaldReagan CharlesCoburn RuthHussey SpringByington PiperLaurie JimmyHunt ConnieGilchrist WillardWaterman AlexanderHall,Comedy Romance  fr EdmundGwenn ScottyBeckett RonaldReagan CharlesCoburn RuthHussey SpringByington PiperLaurie JimmyHunt ConnieGilchrist WillardWaterman AlexanderHall
31,tt0042692,7.1,3852,Luci del varietà,1950,97,Lights of Variety,en,43389,"In Italy, Checco Dal Monte manages a troupe of traveling performers with plenty of heart but minimal talent. At a small town engagement, he encounters the starry-eyed, gorgeous Lily Antonelli, and hires her as a dancer on the show. Vivacious Lily quickly sells out crowds and earns the resentment of Checco's mistress, Melina Amour, but the fledgling performer has far bigger ambitions and soon sets her sights on a higher-profile role.",5.936,https://image.tmdb.org/t/p/original/ky6NJVEoEj4o1F7lCVzUznElWgE.jpg,['IT'],"Romance,Drama,Music",Bande-annonce non trouvée,black and white,"Peppino De Filippo,Carla Del Poggio,Giulietta Masina,John Kitzmiller,Dante Maggio,Checco Durante,Gina Mascetti,Giulio Calì,Silvio Bagolini,Giacomo Furia,Federico Fellini,Alberto Lattuada",PeppinoDeFilippo CarlaDelPoggio GiuliettaMasina JohnKitzmiller DanteMaggio CheccoDurante GinaMascetti GiulioCalì SilvioBagolini GiacomoFuria FedericoFellini AlbertoLattuada,Romance Drama Music black and white en PeppinoDeFilippo CarlaDelPoggio GiuliettaMasina JohnKitzmiller DanteMaggio CheccoDurante GinaMascetti GiulioCalì SilvioBagolini GiacomoFuria FedericoFellini AlbertoLattuada
32,tt0042742,7.0,1961,Mister 880,1950,90,Mister 880,en,102144,"The Skipper is a charming old man loved by all his neighbors. What they don't know is that he is also Mr. 880, an amateurish counterfeiter who has amazingly managed to elude the Secret Service for 20 years.",3.45,https://image.tmdb.org/t/p/original/aEYs8GpSqpssqPWaIS9XXOBeY8o.jpg,['US'],"Comedy,Romance,Crime",Bande-annonce non trouvée,counterfeiter,"Howard St. John,Edmund Gwenn,Burt Lancaster,Dorothy McGuire,Millard Mitchell,Minor Watson,Hugh Sanders,James Millican,Rico Alaniz,Edmund Goulding",HowardSt.John EdmundGwenn BurtLancaster DorothyMcGuire MillardMitchell MinorWatson HughSanders JamesMillican RicoAlaniz EdmundGoulding,Comedy Romance Crime counterfeiter en HowardSt.John EdmundGwenn BurtLancaster DorothyMcGuire MillardMitchell MinorWatson HughSanders JamesMillican RicoAlaniz EdmundGoulding
33,tt0042752,7.1,903,Trio,1950,91,Trio,en,134168,W. Somerset Maugham introduces three more of his stories about human foibles.,1.541,https://image.tmdb.org/t/p/original/m5ztt54iNaSCxJUwkpDuynARLGz.jpg,['GB'],"Romance,Drama",Bande-annonce non trouvée,anthology,"James Hayter,Kathleen Harrison,Felix Aylmer,Lana Morris,Michael Hordern,Glyn Houston,Eliot Makeham,Henry Edwards,Anne Crawford,Nigel Patrick,Ken Annakin,Harold French",JamesHayter KathleenHarrison FelixAylmer LanaMorris MichaelHordern GlynHouston EliotMakeham HenryEdwards AnneCrawford NigelPatrick KenAnnakin HaroldFrench,Romance Drama anthology en JamesHayter KathleenHarrison FelixAylmer LanaMorris MichaelHordern GlynHouston EliotMakeham HenryEdwards AnneCrawford NigelPatrick KenAnnakin HaroldFrench
34,tt0042767,6.2,565,My Blue Heaven,1950,96,My Blue Heaven,en,76011,"Radio star Kitty Moran, long married to partner Jack, finds she's pregnant, but miscarries. For a change, the couple turn their act into a series on early TV and try to adopt a baby. Finally they acquiring a girl in a somewhat back alley manner.",1.474,https://image.tmdb.org/t/p/original/sJI3ENrXdYuqYG1YQ664FrSeBSr.jpg,['US'],"Musical,Drama,Music",Bande-annonce non trouvée,musical,"Henry Koster,Betty Grable,Dan Dailey,David Wayne,Jane Wyatt,Mitzi Gaynor,Una Merkel,Don Hicks,Louise Beavers,Laura Pierpont,Harry Seymour",HenryKoster BettyGrable DanDailey DavidWayne JaneWyatt MitziGaynor UnaMerkel DonHicks LouiseBeavers LauraPierpont HarrySeymour,Musical Drama Music musical en HenryKoster BettyGrable DanDailey DavidWayne JaneWyatt MitziGaynor UnaMerkel DonHicks LouiseBeavers LauraPierpont HarrySeymour
35,tt0042779,6.4,602,Nancy Goes to Rio,1950,100,Nancy Goes to Rio,en,130900,"Mother and daughter compete over same singing role and, unbeknownst to each other, the same man.",1.301,https://image.tmdb.org/t/p/original/4JEm4U5wOItbObMc3EyDmI0SdAm.jpg,['US'],"Comedy,Romance,Musical,Music",Bande-annonce non trouvée,"rio de janeiro,musical","Louis Calhern,Robert Z. Leonard,Scotty Beckett,Ann Sothern,Jane Powell,Barry Sullivan,Carmen Miranda,Fortunio Bonanova,Glenn Anders,Nella Walker,Hans Conried",LouisCalhern RobertZ.Leonard ScottyBeckett AnnSothern JanePowell BarrySullivan CarmenMiranda FortunioBonanova GlennAnders NellaWalker HansConried,Comedy Romance Musical Music rio de janeiro musical en LouisCalhern RobertZ.Leonard ScottyBeckett AnnSothern JanePowell BarrySullivan CarmenMiranda FortunioBonanova GlennAnders NellaWalker HansConried
36,tt0042819,6.7,654,Our Very Own,1950,93,Celle de nulle part,fr,97332,"During a heated argument with her sister Joan, Gail discovers the shocking news that she is adopted. With the reluctant support of her adoptive parents and baby sister Penny, Gail goes in search of her biological mother and true identity.",0.921,https://image.tmdb.org/t/p/original/pXbZVZVQUOLGtbLr2ezuDvJfX1B.jpg,['US'],"Romance,Drama",Bande-annonce non trouvée,"biological mother,adopted","Jane Wyatt,Ann Blyth,Farley Granger,Joan Evans,Ann Dvorak,Donald Cook,Natalie Wood,Gus Schilling,Phyllis Kirk,Jessica Grayson,David Miller",JaneWyatt AnnBlyth FarleyGranger JoanEvans AnnDvorak DonaldCook NatalieWood GusSchilling PhyllisKirk JessicaGrayson DavidMiller,Romance Drama biological mother adopted fr JaneWyatt AnnBlyth FarleyGranger JoanEvans AnnDvorak DonaldCook NatalieWood GusSchilling PhyllisKirk JessicaGrayson DavidMiller
37,tt0042825,6.1,765,The Outriders,1950,93,Le Convoi maudit,fr,134459,"Late in the Civil War, three Confederate soldiers escape from a Union prison camp in Missouri. They soon fall into the hands of pro-Confederate raiders, who force them to act as ""outriders"" (escorts) for a civilian wagon train that will be secretly transporting Union gold from Santa Fe, New Mexico, to St. Louis, Missouri. The three men are to lead the wagons into a raider trap in Missouri, but one of them starts to have misgivings....",2.684,https://image.tmdb.org/t/p/original/tj4rnCtmu7vbvlWMJA9sFDThPJK.jpg,['US'],Western,Bande-annonce non trouvée,"new mexico,confederate raiders","Arlene Dahl,Jeff Corey,Ramon Novarro,Barry Sullivan,Joel McCrea,Claude Jarman Jr.,James Whitmore,Ted de Corsia,Martin Garralaga,Dorothy Adams,Roy Rowland",ArleneDahl JeffCorey RamonNovarro BarrySullivan JoelMcCrea ClaudeJarmanJr. JamesWhitmore TeddeCorsia MartinGarralaga DorothyAdams RoyRowland,Western new mexico confederate raiders fr ArleneDahl JeffCorey RamonNovarro BarrySullivan JoelMcCrea ClaudeJarmanJr. JamesWhitmore TeddeCorsia MartinGarralaga DorothyAdams RoyRowland
38,tt0042893,6.2,590,Riding High,1950,112,Riding High,en,111019,"A horse trainer who has fallen on hard times looks to his horse, Broadway Bill, to finally win the big race.",0.979,https://image.tmdb.org/t/p/original/lG7C5MqsVklrvqX0YLV4cwjCany.jpg,['US'],Comedy,Bande-annonce non trouvée,"horse,racetrack,horse trainer","Charles Bickford,James Gleason,Raymond Walburn,Ward Bond,Bing Crosby,Coleen Gray,Frances Gifford,William Demarest,Clarence Muse,Percy Kilbride,Frank Capra",CharlesBickford JamesGleason RaymondWalburn WardBond BingCrosby ColeenGray FrancesGifford WilliamDemarest ClarenceMuse PercyKilbride FrankCapra,Comedy horse racetrack horse trainer en CharlesBickford JamesGleason RaymondWalburn WardBond BingCrosby ColeenGray FrancesGifford WilliamDemarest ClarenceMuse PercyKilbride FrankCapra
39,tt0042895,7.0,17639,Rio Grande,1950,105,Rio Grande,fr,11617,"Lt. Col. Kirby Yorke is posted on the Texas frontier to defend settlers against depredations of marauding Apaches. Col. Yorke is under considerable stress by a serious shortage of troops of his command. Tension is added when Yorke's son (whom he hasn't seen in fifteen years), Trooper Jeff Yorke, is one of 18 recruits sent to the regiment.",11.22,https://image.tmdb.org/t/p/original/zYoK2RkBCmyhIV6UUb6EZLqxmZq.jpg,['US'],"Romance,Western,Drama",Bande-annonce non trouvée,"texas,settler,apache nation,usa–mexico border,black and white,father son relationship","J. Carrol Naish,Claude Jarman Jr.,John Wayne,Maureen O'Hara,Ben Johnson,Harry Carey Jr.,Chill Wills,Victor McLaglen,Grant Withers,John Ford",J.CarrolNaish ClaudeJarmanJr. JohnWayne MaureenO'Hara BenJohnson HarryCareyJr. ChillWills VictorMcLaglen GrantWithers JohnFord,Romance Western Drama texas settler apache nation usa–mexico border black and white father son relationship fr J.CarrolNaish ClaudeJarmanJr. JohnWayne MaureenO'Hara BenJohnson HarryCareyJr. ChillWills VictorMcLaglen GrantWithers JohnFord
40,tt0042906,7.5,5953,La ronde,1950,93,La Ronde,en,50030,"An all-knowing interlocutor guides us through a series of affairs in Vienna, 1900. A soldier meets an eager young lady of the evening. Later he has an affair with a young lady, who becomes a maid and does similarly with the young man of the house. The young man seduces a married woman. On and on, spinning on the gay carousel of life.",5.851,https://image.tmdb.org/t/p/original/qdIEaJCUFYPQmh5NiroJW654uyP.jpg,['FR'],"Comedy,Romance,Drama",https://www.youtube.com/watch?v=ZLNdBs80ClM,,"Anton Walbrook,Simone Signoret,Serge Reggiani,Simone Simon,Daniel Gélin,Danielle Darrieux,Fernand Gravey,Odette Joyeux,Jean-Louis Barrault,Isa Miranda,Max Ophüls",AntonWalbrook SimoneSignoret SergeReggiani SimoneSimon DanielGélin DanielleDarrieux FernandGravey OdetteJoyeux Jean-LouisBarrault IsaMiranda MaxOphüls,Comedy Romance Drama  en AntonWalbrook SimoneSignoret SergeReggiani SimoneSimon DanielGélin DanielleDarrieux FernandGravey OdetteJoyeux Jean-LouisBarrault IsaMiranda MaxOphüls
41,tt0042915,6.9,691,Saddle Tramp,1950,90,Le vagabond et les lutins,fr,132335,"Carefree Chuck Connor is on his way west and stops off to see an old friend and his four lads. When his host is killed in a riding accident Chuck realises he must take care of the family. They hit the road and he takes a job on a ranch, but he has to keep the children hidden as his boss hates kids. There's also tension with the neighbouring ranch, and when a girl on the run from her nasty uncle joins the family unannounced Chuck wonders what he has done to deserve all this.",2.222,https://image.tmdb.org/t/p/original/eQVbkLOaNCmPptiOIbQY6BPK11r.jpg,['US'],"Western,Drama",Bande-annonce non trouvée,ranch,"John McIntire,Jimmy Hunt,Joel McCrea,Wanda Hendrix,John Russell,Jeanette Nolan,Russell Simpson,Ed Begley,Orley Lindgren,Gordon Gebert,Hugo Fregonese",JohnMcIntire JimmyHunt JoelMcCrea WandaHendrix JohnRussell JeanetteNolan RussellSimpson EdBegley OrleyLindgren GordonGebert HugoFregonese,Western Drama ranch fr JohnMcIntire JimmyHunt JoelMcCrea WandaHendrix JohnRussell JeanetteNolan RussellSimpson EdBegley OrleyLindgren GordonGebert HugoFregonese
42,tt0042947,6.8,1007,September Affair,1950,104,September Affair,en,90746,"An industrialist and a pianist meet on a trip and fall in love. Through a quirk of fate, they are reported dead in a crash though they weren't on the plane. This gives them the opportunity to live together free from their previous lives. Unfortunately, this artificial arrangement leads to greater and greater stress. Eventually the situation collapses when they come to pursue their original, individual interests without choosing a common path.",2.798,https://image.tmdb.org/t/p/original/6ebUz4EzehOpOdZFI2EaMpknUuy.jpg,['US'],"Romance,Drama",Bande-annonce non trouvée,"capri,florence, italy,pianist","Fortunio Bonanova,Joan Fontaine,Joseph Cotten,Françoise Rosay,Jessica Tandy,Robert Arthur,Jimmy Lydon,Grazia Narciso,Anna Demetrio,Lou Steele,William Dieterle",FortunioBonanova JoanFontaine JosephCotten FrançoiseRosay JessicaTandy RobertArthur JimmyLydon GraziaNarciso AnnaDemetrio LouSteele WilliamDieterle,Romance Drama capri florence  italy pianist en FortunioBonanova JoanFontaine JosephCotten FrançoiseRosay JessicaTandy RobertArthur JimmyLydon GraziaNarciso AnnaDemetrio LouSteele WilliamDieterle
43,tt0042949,7.0,2188,Seven Days to Noon,1950,94,Seven Days to Noon,en,46932,"An English scientist runs away from a research center with an atomic bomb. In a letter sent to the British Prime Minister he threatens to blow up the center of London if the Government don't announce the end of any research in this field within a week. Special agents from Scotland Yard try to stop him, with help from the scientist's assistant future son-in-law to find and stop the mad man.",2.909,https://image.tmdb.org/t/p/original/aDvEMfWqgCzMMBwKp1J2GashTga.jpg,['GB'],"Drama,Thriller",Bande-annonce non trouvée,"atomic bomb,scotland yard","Barry Jones,André Morell,Olive Sloane,Sheila Manahan,Hugh Cross,Joan Hickson,Ronald Adam,Marie Ney,Wyndham Goldie,Russell Waters,John Boulting,Roy Boulting",BarryJones AndréMorell OliveSloane SheilaManahan HughCross JoanHickson RonaldAdam MarieNey WyndhamGoldie RussellWaters JohnBoulting RoyBoulting,Drama Thriller atomic bomb scotland yard en BarryJones AndréMorell OliveSloane SheilaManahan HughCross JoanHickson RonaldAdam MarieNey WyndhamGoldie RussellWaters JohnBoulting RoyBoulting
44,tt0042994,7.0,16105,Stage Fright,1950,110,Alfred Hitchcock's Stage Fright,en,1978,A struggling actress tries to help a friend prove his innocence when he's accused of murdering the husband of a high-society entertainer.,7.898,https://image.tmdb.org/t/p/original/l43OTqhib8do1WwXig8JI8Y68Fd.jpg,['GB'],"Film-Noir,Thriller,Mystery",Bande-annonce non trouvée,"london, england,based on novel or book,lover,black and white,maid,doll,extramarital affair,impersonation,london theater district,stage performance,accused of murder,shooting gallery,stage actress","Marlene Dietrich,Jane Wyman,Richard Todd,Michael Wilding,Alastair Sim,Sybil Thorndike,Kay Walsh,Miles Malleson,Hector MacGregor,Joyce Grenfell,Alfred Hitchcock",MarleneDietrich JaneWyman RichardTodd MichaelWilding AlastairSim SybilThorndike KayWalsh MilesMalleson HectorMacGregor JoyceGrenfell AlfredHitchcock,Film-Noir Thriller Mystery london  england based on novel or book lover black and white maid doll extramarital affair impersonation london theater district stage performance accused of murder shooting gallery stage actress en MarleneDietrich JaneWyman RichardTodd MichaelWilding AlastairSim SybilThorndike KayWalsh MilesMalleson HectorMacGregor JoyceGrenfell AlfredHitchcock
